cliente_id,cluster,segmento_kmeans
403396,2,fiel
403397,0,economico
403398,2,fiel
403399,0,economico
403400,3,esquecido
403401,2,fiel
403402,3,esquecido
403403,1,abandono
403404,3,esquecido
403405,0,economico
403406,1,abandono
403407,1,abandono
403408,2,fiel
403409,1,abandono
403410,3,esquecido
403411,1,abandono
403412,1,abandono
403413,1,abandono
403414,0,economico
403415,3,esquecido
403416,3,esquecido
403417,2,fiel
403418,1,abandono
403419,3,esquecido
403420,3,esquecido
403421,2,fiel
403422,1,abandono
403423,1,abandono
403424,0,economico
403425,0,economico
403426,1,abandono
403427,2,fiel
403428,1,abandono
403429,1,abandono
403430,1,abandono
403431,1,abandono
403432,3,esquecido
403433,2,fiel
403434,2,fiel
403435,1,abandono
403436,1,abandono
403437,2,fiel
403438,3,esquecido
403439,2,fiel
403440,0,economico
403441,3,esquecido
403442,2,fiel
403443,0,economico
403444,0,economico
403445,2,fiel
403446,3,esquecido
403447,3,esquecido
403448,2,fiel
403449,2,fiel
403450,1,abandono
403451,2,fiel
403452,3,esquecido
403453,3,esquecido
403454,2,fiel
403455,0,economico
403456,1,abandono
403457,3,esquecido
403458,3,esquecido
403459,2,fiel
403460,2,fiel
403461,1,abandono
403462,0,economico
403463,2,fiel
403464,3,esquecido
403465,0,economico
403466,1,abandono
403467,3,esquecido
403468,2,fiel
403469,2,fiel
403470,3,esquecido
403471,0,economico
403472,0,economico
403473,3,esquecido
403474,0,economico
403475,3,esquecido
403476,1,abandono
403477,3,esquecido
403478,1,abandono
403479,2,fiel
403480,2,fiel
403481,1,abandono
403482,2,fiel
403483,2,fiel
403484,2,fiel
403485,2,fiel
403486,2,fiel
403487,0,economico
403488,0,economico
403489,0,economico
403490,3,esquecido
403491,2,fiel
403492,0,economico
403493,1,abandono
403494,2,fiel
403495,2,fiel
403496,2,fiel
403497,2,fiel
403498,2,fiel
403499,2,fiel
403500,3,esquecido
403501,0,economico
403502,2,fiel
403503,3,esquecido
403504,3,esquecido
403505,0,economico
403506,3,esquecido
403507,0,economico
403508,2,fiel
403509,3,esquecido
403510,2,fiel
403511,2,fiel
403512,0,economico
403513,2,fiel
403514,0,economico
403515,1,abandono
403516,3,esquecido
403517,3,esquecido
403518,2,fiel
403519,2,fiel
403520,2,fiel
403521,3,esquecido
403522,0,economico
403523,2,fiel
403524,2,fiel
403525,2,fiel
403526,1,abandono
403527,3,esquecido
403528,0,economico
403529,0,economico
403530,1,abandono
403531,0,economico
403532,0,economico
403533,2,fiel
403534,2,fiel
403535,2,fiel
403536,1,abandono
403537,2,fiel
403538,3,esquecido
403539,2,fiel
403540,3,esquecido
403541,1,abandono
403542,1,abandono
403543,2,fiel
403544,2,fiel
403545,2,fiel
403546,1,abandono
403547,2,fiel
403548,2,fiel
403549,1,abandono
403550,1,abandono
403551,3,esquecido
403552,2,fiel
403553,2,fiel
403554,2,fiel
403555,2,fiel
403556,3,esquecido
403557,0,economico
403558,0,economico
403559,1,abandono
403560,1,abandono
403561,2,fiel
403562,2,fiel
403563,2,fiel
403564,0,economico
403565,0,economico
403566,3,esquecido
403567,3,esquecido
403568,3,esquecido
403569,0,economico
403570,2,fiel
403571,3,esquecido
403572,0,economico
403573,1,abandono
403574,0,economico
403575,2,fiel
403576,2,fiel
403577,2,fiel
403578,3,esquecido
403579,3,esquecido
403580,2,fiel
403581,2,fiel
403582,1,abandono
403583,1,abandono
403584,3,esquecido
403585,2,fiel
403586,3,esquecido
403587,0,economico
403588,0,economico
403589,1,abandono
403590,3,esquecido
403591,3,esquecido
403592,1,abandono
403593,0,economico
403594,3,esquecido
403595,1,abandono
403596,0,economico
403597,1,abandono
403598,2,fiel
403599,1,abandono
403600,2,fiel
403601,3,esquecido
403602,3,esquecido
403603,3,esquecido
403604,0,economico
403605,3,esquecido
403606,0,economico
403607,0,economico
403608,1,abandono
403609,0,economico
403610,1,abandono
403611,3,esquecido
403612,2,fiel
403613,0,economico
403614,1,abandono
403615,2,fiel
403616,2,fiel
403617,0,economico
403618,1,abandono
403619,1,abandono
403620,2,fiel
403621,2,fiel
403622,3,esquecido
403623,2,fiel
403624,0,economico
403625,2,fiel
403626,2,fiel
403627,0,economico
403628,3,esquecido
403629,3,esquecido
403630,1,abandono
403631,0,economico
403632,3,esquecido
403633,3,esquecido
403634,1,abandono
403635,2,fiel
403636,0,economico
403637,2,fiel
403638,2,fiel
403639,0,economico
403640,1,abandono
403641,3,esquecido
403642,1,abandono
403643,1,abandono
403644,2,fiel
403645,2,fiel
403646,3,esquecido
403647,2,fiel
403648,3,esquecido
403649,3,esquecido
403650,3,esquecido
403651,1,abandono
403652,1,abandono
403653,3,esquecido
403654,0,economico
403655,0,economico
403656,3,esquecido
403657,0,economico
403658,2,fiel
403659,2,fiel
403660,3,esquecido
403661,3,esquecido
403662,0,economico
403663,2,fiel
403664,2,fiel
403665,3,esquecido
403666,2,fiel
403667,2,fiel
403668,0,economico
403669,1,abandono
403670,2,fiel
403671,2,fiel
403672,2,fiel
403673,0,economico
403674,0,economico
403675,1,abandono
403676,3,esquecido
403677,2,fiel
403678,2,fiel
403679,2,fiel
403680,2,fiel
403681,1,abandono
403682,3,esquecido
403683,3,esquecido
403684,3,esquecido
403685,2,fiel
403686,0,economico
403687,3,esquecido
403688,2,fiel
403689,3,esquecido
403690,2,fiel
403691,3,esquecido
403692,3,esquecido
403693,0,economico
403694,0,economico
403695,2,fiel
403696,0,economico
403697,2,fiel
403698,1,abandono
403699,2,fiel
403700,0,economico
403701,2,fiel
403702,0,economico
403703,1,abandono
403704,1,abandono
403705,3,esquecido
403706,3,esquecido
403707,3,esquecido
403708,3,esquecido
403709,0,economico
403710,1,abandono
403711,0,economico
403712,3,esquecido
403713,2,fiel
403714,1,abandono
403715,3,esquecido
403716,2,fiel
403717,1,abandono
403718,3,esquecido
403719,3,esquecido
403720,0,economico
403721,1,abandono
403722,2,fiel
403723,1,abandono
403724,0,economico
403725,2,fiel
403726,0,economico
403727,3,esquecido
403728,0,economico
403729,1,abandono
403730,2,fiel
403731,0,economico
403732,3,esquecido
403733,1,abandono
403734,2,fiel
403735,1,abandono
403736,1,abandono
403737,0,economico
403738,0,economico
403739,3,esquecido
403740,3,esquecido
403741,0,economico
403742,3,esquecido
403743,3,esquecido
403744,1,abandono
403745,3,esquecido
403746,0,economico
403747,0,economico
403748,2,fiel
403749,1,abandono
403750,0,economico
403751,1,abandono
403752,0,economico
403753,0,economico
403754,0,economico
403755,2,fiel
403756,0,economico
403757,2,fiel
403758,1,abandono
403759,2,fiel
403760,0,economico
403761,2,fiel
403762,2,fiel
403763,0,economico
403764,2,fiel
403765,2,fiel
403766,0,economico
403767,3,esquecido
403768,2,fiel
403769,0,economico
403770,0,economico
403771,2,fiel
403772,0,economico
403773,0,economico
403774,1,abandono
403775,2,fiel
403776,3,esquecido
403777,2,fiel
403778,0,economico
403779,3,esquecido
403780,1,abandono
403781,0,economico
403782,0,economico
403783,3,esquecido
403784,3,esquecido
403785,0,economico
403786,0,economico
403787,3,esquecido
403788,3,esquecido
403789,0,economico
403790,2,fiel
403791,1,abandono
403792,3,esquecido
403793,3,esquecido
403794,1,abandono
403795,2,fiel
403796,2,fiel
403797,3,esquecido
403798,0,economico
403799,3,esquecido
403800,3,esquecido
403801,1,abandono
403802,1,abandono
403803,0,economico
403804,2,fiel
403805,3,esquecido
403806,3,esquecido
403807,1,abandono
403808,0,economico
403809,2,fiel
403810,1,abandono
403811,0,economico
403812,0,economico
403813,2,fiel
403814,2,fiel
403815,0,economico
403816,0,economico
403817,2,fiel
403818,3,esquecido
403819,1,abandono
403820,3,esquecido
403821,1,abandono
403822,2,fiel
403823,3,esquecido
403824,1,abandono
403825,1,abandono
403826,0,economico
403827,0,economico
403828,3,esquecido
403829,1,abandono
403830,2,fiel
403831,0,economico
403832,2,fiel
403833,2,fiel
403834,0,economico
403835,3,esquecido
403836,2,fiel
403837,2,fiel
403838,2,fiel
403839,0,economico
403840,1,abandono
403841,0,economico
403842,2,fiel
403843,3,esquecido
403844,1,abandono
403845,2,fiel
403846,2,fiel
403847,0,economico
403848,3,esquecido
403849,2,fiel
403850,1,abandono
403851,1,abandono
403852,0,economico
403853,1,abandono
403854,1,abandono
403855,2,fiel
403856,1,abandono
403857,3,esquecido
403858,0,economico
403859,3,esquecido
403860,0,economico
403861,0,economico
403862,1,abandono
403863,3,esquecido
403864,2,fiel
403865,3,esquecido
403866,2,fiel
403867,1,abandono
403868,2,fiel
403869,3,esquecido
403870,0,economico
403871,3,esquecido
403872,2,fiel
403873,0,economico
403874,3,esquecido
403875,1,abandono
403876,2,fiel
403877,3,esquecido
403878,1,abandono
403879,0,economico
403880,3,esquecido
403881,0,economico
403882,2,fiel
403883,3,esquecido
403884,3,esquecido
403885,1,abandono
403886,1,abandono
403887,2,fiel
403888,1,abandono
403889,3,esquecido
403890,0,economico
403891,3,esquecido
403892,2,fiel
403893,2,fiel
403894,1,abandono
403895,2,fiel
403896,0,economico
403897,3,esquecido
403898,3,esquecido
403899,3,esquecido
403900,0,economico
403901,1,abandono
403902,2,fiel
403903,2,fiel
403904,1,abandono
403905,0,economico
403906,3,esquecido
403907,3,esquecido
403908,3,esquecido
403909,2,fiel
403910,1,abandono
403911,2,fiel
403912,2,fiel
403913,3,esquecido
403914,1,abandono
403915,0,economico
403916,2,fiel
403917,2,fiel
403918,2,fiel
403919,3,esquecido
403920,2,fiel
403921,3,esquecido
403922,3,esquecido
403923,0,economico
403924,1,abandono
403925,1,abandono
403926,0,economico
403927,1,abandono
403928,3,esquecido
403929,3,esquecido
403930,0,economico
403931,0,economico
403932,2,fiel
403933,3,esquecido
403934,2,fiel
403935,0,economico
403936,3,esquecido
403937,2,fiel
403938,0,economico
403939,0,economico
403940,0,economico
403941,3,esquecido
403942,1,abandono
403943,3,esquecido
403944,2,fiel
403945,0,economico
403946,3,esquecido
403947,2,fiel
403948,2,fiel
403949,3,esquecido
403950,1,abandono
403951,0,economico
403952,3,esquecido
403953,0,economico
403954,2,fiel
403955,0,economico
403956,1,abandono
403957,2,fiel
403958,3,esquecido
403959,2,fiel
403960,2,fiel
403961,0,economico
403962,3,esquecido
403963,3,esquecido
403964,3,esquecido
403965,1,abandono
403966,3,esquecido
403967,0,economico
403968,2,fiel
403969,3,esquecido
403970,1,abandono
403971,0,economico
403972,2,fiel
403973,1,abandono
403974,1,abandono
403975,2,fiel
403976,3,esquecido
403977,3,esquecido
403978,0,economico
403979,2,fiel
403980,2,fiel
403981,1,abandono
403982,1,abandono
403983,0,economico
403984,2,fiel
403985,3,esquecido
403986,3,esquecido
403987,3,esquecido
403988,1,abandono
403989,3,esquecido
403990,0,economico
403991,0,economico
403992,1,abandono
403993,3,esquecido
403994,1,abandono
403995,3,esquecido
403996,2,fiel
403997,1,abandono
403998,0,economico
403999,0,economico
404000,2,fiel
404001,1,abandono
404002,2,fiel
404003,1,abandono
404004,3,esquecido
404005,3,esquecido
404006,3,esquecido
404007,2,fiel
404008,1,abandono
404009,2,fiel
404010,0,economico
404011,3,esquecido
404012,2,fiel
404013,2,fiel
404014,1,abandono
404015,3,esquecido
404016,3,esquecido
404017,2,fiel
404018,2,fiel
404019,3,esquecido
404020,1,abandono
404021,0,economico
404022,2,fiel
404023,3,esquecido
404024,0,economico
404025,3,esquecido
404026,3,esquecido
404027,1,abandono
404028,0,economico
404029,0,economico
404030,0,economico
404031,1,abandono
404032,2,fiel
404033,0,economico
404034,3,esquecido
404035,1,abandono
404036,2,fiel
404037,0,economico
404038,3,esquecido
404039,3,esquecido
404040,0,economico
404041,1,abandono
404042,0,economico
404043,0,economico
404044,3,esquecido
404045,3,esquecido
404046,2,fiel
404047,3,esquecido
404048,0,economico
404049,1,abandono
404050,2,fiel
404051,0,economico
404052,0,economico
404053,0,economico
404054,3,esquecido
404055,1,abandono
404056,2,fiel
404057,2,fiel
404058,1,abandono
404059,3,esquecido
404060,2,fiel
404061,3,esquecido
404062,2,fiel
404063,1,abandono
404064,2,fiel
404065,2,fiel
404066,2,fiel
404067,3,esquecido
404068,1,abandono
404069,3,esquecido
404070,2,fiel
404071,3,esquecido
404072,3,esquecido
404073,3,esquecido
404074,3,esquecido
404075,3,esquecido
404076,2,fiel
404077,2,fiel
404078,0,economico
404079,3,esquecido
404080,2,fiel
404081,0,economico
404082,0,economico
404083,0,economico
404084,3,esquecido
404085,1,abandono
404086,3,esquecido
404087,0,economico
404088,3,esquecido
404089,3,esquecido
404090,2,fiel
404091,3,esquecido
404092,1,abandono
404093,2,fiel
404094,2,fiel
404095,0,economico
404096,0,economico
404097,2,fiel
404098,0,economico
404099,1,abandono
404100,2,fiel
404101,2,fiel
404102,1,abandono
404103,1,abandono
404104,2,fiel
404105,3,esquecido
404106,3,esquecido
404107,0,economico
404108,1,abandono
404109,0,economico
404110,3,esquecido
404111,1,abandono
404112,0,economico
404113,3,esquecido
404114,2,fiel
404115,0,economico
404116,2,fiel
404117,2,fiel
404118,1,abandono
404119,3,esquecido
404120,0,economico
404121,3,esquecido
404122,3,esquecido
404123,3,esquecido
404124,0,economico
404125,1,abandono
404126,3,esquecido
404127,3,esquecido
404128,0,economico
404129,2,fiel
404130,3,esquecido
404131,3,esquecido
404132,3,esquecido
404133,2,fiel
404134,0,economico
404135,3,esquecido
404136,0,economico
404137,2,fiel
404138,2,fiel
404139,1,abandono
404140,1,abandono
404141,0,economico
404142,3,esquecido
404143,0,economico
404144,1,abandono
404145,1,abandono
404146,2,fiel
404147,3,esquecido
404148,3,esquecido
404149,1,abandono
404150,3,esquecido
404151,0,economico
404152,3,esquecido
404153,3,esquecido
404154,2,fiel
404155,0,economico
404156,3,esquecido
404157,2,fiel
404158,3,esquecido
404159,1,abandono
404160,1,abandono
404161,2,fiel
404162,3,esquecido
404163,0,economico
404164,2,fiel
404165,2,fiel
404166,2,fiel
404167,1,abandono
404168,3,esquecido
404169,0,economico
404170,1,abandono
404171,3,esquecido
404172,0,economico
404173,2,fiel
404174,2,fiel
404175,0,economico
404176,0,economico
404177,0,economico
404178,2,fiel
404179,1,abandono
404180,0,economico
404181,2,fiel
404182,3,esquecido
404183,1,abandono
404184,0,economico
404185,1,abandono
404186,2,fiel
404187,2,fiel
404188,0,economico
404189,3,esquecido
404190,0,economico
404191,1,abandono
404192,3,esquecido
404193,1,abandono
404194,2,fiel
404195,0,economico
404196,0,economico
404197,1,abandono
404198,2,fiel
404199,0,economico
404200,1,abandono
404201,1,abandono
404202,2,fiel
404203,3,esquecido
404204,3,esquecido
404205,2,fiel
404206,2,fiel
404207,2,fiel
404208,3,esquecido
404209,0,economico
404210,1,abandono
404211,0,economico
404212,0,economico
404213,1,abandono
404214,3,esquecido
404215,2,fiel
404216,1,abandono
404217,0,economico
404218,0,economico
404219,0,economico
404220,0,economico
404221,2,fiel
404222,0,economico
404223,0,economico
404224,2,fiel
404225,0,economico
404226,3,esquecido
404227,1,abandono
404228,1,abandono
404229,1,abandono
404230,3,esquecido
404231,2,fiel
404232,1,abandono
404233,2,fiel
404234,1,abandono
404235,0,economico
404236,2,fiel
404237,1,abandono
404238,2,fiel
404239,2,fiel
404240,3,esquecido
404241,3,esquecido
404242,1,abandono
404243,0,economico
404244,3,esquecido
404245,2,fiel
404246,2,fiel
404247,3,esquecido
404248,2,fiel
404249,3,esquecido
404250,2,fiel
404251,2,fiel
404252,1,abandono
404253,3,esquecido
404254,2,fiel
404255,0,economico
404256,3,esquecido
404257,0,economico
404258,3,esquecido
404259,3,esquecido
404260,1,abandono
404261,3,esquecido
404262,3,esquecido
404263,3,esquecido
404264,3,esquecido
404265,3,esquecido
404266,1,abandono
404267,2,fiel
404268,2,fiel
404269,0,economico
404270,0,economico
404271,2,fiel
404272,0,economico
404273,2,fiel
404274,3,esquecido
404275,1,abandono
404276,1,abandono
404277,3,esquecido
404278,1,abandono
404279,3,esquecido
404280,3,esquecido
404281,3,esquecido
404282,2,fiel
404283,1,abandono
404284,0,economico
404285,1,abandono
404286,3,esquecido
404287,0,economico
404288,0,economico
404289,0,economico
404290,3,esquecido
404291,1,abandono
404292,1,abandono
404293,1,abandono
404294,2,fiel
404295,2,fiel
404296,0,economico
404297,0,economico
404298,1,abandono
404299,0,economico
404300,0,economico
404301,3,esquecido
404302,2,fiel
404303,3,esquecido
404304,0,economico
404305,2,fiel
404306,2,fiel
404307,3,esquecido
404308,1,abandono
404309,2,fiel
404310,2,fiel
404311,2,fiel
404312,0,economico
404313,0,economico
404314,0,economico
404315,0,economico
404316,1,abandono
404317,0,economico
404318,1,abandono
404319,1,abandono
404320,3,esquecido
404321,2,fiel
404322,1,abandono
404323,3,esquecido
404324,2,fiel
404325,1,abandono
404326,1,abandono
404327,1,abandono
404328,0,economico
404329,0,economico
404330,3,esquecido
404331,3,esquecido
404332,0,economico
404333,0,economico
404334,1,abandono
404335,1,abandono
404336,1,abandono
404337,2,fiel
404338,0,economico
404339,0,economico
404340,0,economico
404341,1,abandono
404342,3,esquecido
404343,2,fiel
404344,2,fiel
404345,2,fiel
404346,2,fiel
404347,3,esquecido
404348,3,esquecido
404349,2,fiel
404350,3,esquecido
404351,3,esquecido
404352,2,fiel
404353,1,abandono
404354,0,economico
404355,1,abandono
404356,0,economico
404357,1,abandono
404358,0,economico
404359,2,fiel
404360,0,economico
404361,1,abandono
404362,1,abandono
404363,0,economico
404364,3,esquecido
404365,1,abandono
404366,0,economico
404367,1,abandono
404368,0,economico
404369,2,fiel
404370,0,economico
404371,1,abandono
404372,3,esquecido
404373,3,esquecido
404374,1,abandono
404375,0,economico
404376,1,abandono
404377,0,economico
404378,1,abandono
404379,2,fiel
404380,2,fiel
404381,1,abandono
404382,1,abandono
404383,0,economico
404384,3,esquecido
404385,3,esquecido
404386,1,abandono
404387,3,esquecido
404388,1,abandono
404389,2,fiel
404390,3,esquecido
404391,1,abandono
404392,2,fiel
404393,0,economico
404394,3,esquecido
404395,0,economico
404396,0,economico
404397,0,economico
404398,1,abandono
404399,0,economico
404400,3,esquecido
404401,0,economico
404402,0,economico
404403,1,abandono
404404,3,esquecido
404405,2,fiel
404406,2,fiel
404407,0,economico
404408,2,fiel
404409,2,fiel
404410,0,economico
404411,2,fiel
404412,1,abandono
404413,2,fiel
404414,1,abandono
404415,1,abandono
404416,2,fiel
404417,0,economico
404418,3,esquecido
404419,1,abandono
404420,2,fiel
404421,3,esquecido
404422,0,economico
404423,2,fiel
404424,0,economico
404425,0,economico
404426,1,abandono
404427,1,abandono
404428,2,fiel
404429,1,abandono
404430,3,esquecido
404431,2,fiel
404432,0,economico
404433,1,abandono
404434,0,economico
404435,3,esquecido
404436,2,fiel
404437,1,abandono
404438,0,economico
404439,1,abandono
404440,2,fiel
404441,3,esquecido
404442,0,economico
404443,0,economico
404444,0,economico
404445,0,economico
404446,3,esquecido
404447,2,fiel
404448,3,esquecido
404449,2,fiel
404450,2,fiel
404451,0,economico
404452,3,esquecido
404453,3,esquecido
404454,3,esquecido
404455,3,esquecido
404456,3,esquecido
404457,0,economico
404458,2,fiel
404459,1,abandono
404460,1,abandono
404461,1,abandono
404462,0,economico
404463,2,fiel
404464,0,economico
404465,0,economico
404466,2,fiel
404467,0,economico
404468,3,esquecido
404469,2,fiel
404470,2,fiel
404471,0,economico
404472,1,abandono
404473,0,economico
404474,2,fiel
404475,1,abandono
404476,2,fiel
404477,0,economico
404478,2,fiel
404479,3,esquecido
404480,0,economico
404481,1,abandono
404482,2,fiel
404483,2,fiel
404484,0,economico
404485,1,abandono
404486,3,esquecido
404487,0,economico
404488,3,esquecido
404489,2,fiel
404490,3,esquecido
404491,3,esquecido
404492,0,economico
404493,2,fiel
404494,1,abandono
404495,3,esquecido
404496,3,esquecido
404497,3,esquecido
404498,1,abandono
404499,3,esquecido
404500,0,economico
404501,3,esquecido
404502,0,economico
404503,2,fiel
404504,3,esquecido
404505,0,economico
404506,3,esquecido
404507,2,fiel
404508,0,economico
404509,2,fiel
404510,1,abandono
404511,0,economico
404512,1,abandono
404513,1,abandono
404514,3,esquecido
404515,3,esquecido
404516,3,esquecido
404517,0,economico
404518,3,esquecido
404519,2,fiel
404520,2,fiel
404521,3,esquecido
404522,0,economico
404523,0,economico
404524,3,esquecido
404525,1,abandono
404526,1,abandono
404527,3,esquecido
404528,3,esquecido
404529,3,esquecido
404530,1,abandono
404531,1,abandono
404532,2,fiel
404533,0,economico
404534,3,esquecido
404535,0,economico
404536,1,abandono
404537,3,esquecido
404538,1,abandono
404539,1,abandono
404540,3,esquecido
404541,0,economico
404542,1,abandono
404543,1,abandono
404544,2,fiel
404545,3,esquecido
404546,2,fiel
404547,1,abandono
404548,3,esquecido
404549,2,fiel
404550,1,abandono
404551,2,fiel
404552,3,esquecido
404553,3,esquecido
404554,3,esquecido
404555,3,esquecido
404556,2,fiel
404557,2,fiel
404558,2,fiel
404559,3,esquecido
404560,1,abandono
404561,0,economico
404562,0,economico
404563,3,esquecido
404564,0,economico
404565,0,economico
404566,1,abandono
404567,1,abandono
404568,0,economico
404569,3,esquecido
404570,2,fiel
404571,2,fiel
404572,3,esquecido
404573,2,fiel
404574,1,abandono
404575,0,economico
404576,0,economico
404577,2,fiel
404578,3,esquecido
404579,2,fiel
404580,2,fiel
404581,2,fiel
404582,0,economico
404583,0,economico
404584,0,economico
404585,2,fiel
404586,3,esquecido
404587,1,abandono
404588,0,economico
404589,3,esquecido
404590,2,fiel
404591,1,abandono
404592,0,economico
404593,2,fiel
404594,2,fiel
404595,2,fiel
404596,1,abandono
404597,2,fiel
404598,3,esquecido
404599,3,esquecido
404600,3,esquecido
404601,1,abandono
404602,2,fiel
404603,3,esquecido
404604,3,esquecido
404605,0,economico
404606,0,economico
404607,3,esquecido
404608,0,economico
404609,1,abandono
404610,2,fiel
404611,1,abandono
404612,2,fiel
404613,2,fiel
404614,3,esquecido
404615,3,esquecido
404616,1,abandono
404617,2,fiel
404618,3,esquecido
404619,0,economico
404620,1,abandono
404621,0,economico
404622,2,fiel
404623,3,esquecido
404624,3,esquecido
404625,2,fiel
404626,1,abandono
404627,3,esquecido
404628,3,esquecido
404629,2,fiel
404630,0,economico
404631,3,esquecido
404632,1,abandono
404633,2,fiel
404634,2,fiel
404635,0,economico
404636,2,fiel
404637,0,economico
404638,3,esquecido
404639,2,fiel
404640,1,abandono
404641,3,esquecido
404642,3,esquecido
404643,3,esquecido
404644,2,fiel
404645,2,fiel
404646,3,esquecido
404647,3,esquecido
404648,0,economico
404649,2,fiel
404650,3,esquecido
404651,1,abandono
404652,0,economico
404653,0,economico
404654,2,fiel
404655,3,esquecido
404656,2,fiel
404657,3,esquecido
404658,3,esquecido
404659,0,economico
404660,0,economico
404661,1,abandono
404662,2,fiel
404663,0,economico
404664,0,economico
404665,3,esquecido
404666,2,fiel
404667,0,economico
404668,2,fiel
404669,0,economico
404670,2,fiel
404671,2,fiel
404672,1,abandono
404673,2,fiel
404674,1,abandono
404675,3,esquecido
404676,1,abandono
404677,3,esquecido
404678,3,esquecido
404679,1,abandono
404680,0,economico
404681,0,economico
404682,1,abandono
404683,2,fiel
404684,2,fiel
404685,3,esquecido
404686,3,esquecido
404687,2,fiel
404688,3,esquecido
404689,3,esquecido
404690,1,abandono
404691,2,fiel
404692,0,economico
404693,2,fiel
404694,2,fiel
404695,2,fiel
404696,2,fiel
404697,1,abandono
404698,3,esquecido
404699,0,economico
404700,2,fiel
404701,3,esquecido
404702,2,fiel
404703,2,fiel
404704,2,fiel
404705,0,economico
404706,3,esquecido
404707,2,fiel
404708,1,abandono
404709,0,economico
404710,2,fiel
404711,1,abandono
404712,0,economico
404713,1,abandono
404714,3,esquecido
404715,2,fiel
404716,1,abandono
404717,1,abandono
404718,0,economico
404719,2,fiel
404720,3,esquecido
404721,2,fiel
404722,2,fiel
404723,2,fiel
404724,1,abandono
404725,2,fiel
404726,3,esquecido
404727,0,economico
404728,2,fiel
404729,2,fiel
404730,1,abandono
404731,2,fiel
404732,3,esquecido
404733,2,fiel
404734,2,fiel
404735,0,economico
404736,1,abandono
404737,1,abandono
404738,0,economico
404739,2,fiel
404740,0,economico
404741,3,esquecido
404742,1,abandono
404743,3,esquecido
404744,2,fiel
404745,3,esquecido
404746,1,abandono
404747,0,economico
404748,3,esquecido
404749,2,fiel
404750,2,fiel
404751,3,esquecido
404752,0,economico
404753,2,fiel
404754,2,fiel
404755,1,abandono
404756,0,economico
404757,3,esquecido
404758,1,abandono
404759,1,abandono
404760,1,abandono
404761,3,esquecido
404762,1,abandono
404763,0,economico
404764,3,esquecido
404765,3,esquecido
404766,3,esquecido
404767,0,economico
404768,3,esquecido
404769,3,esquecido
404770,2,fiel
404771,1,abandono
404772,2,fiel
404773,0,economico
404774,3,esquecido
404775,0,economico
404776,1,abandono
404777,2,fiel
404778,3,esquecido
404779,2,fiel
404780,2,fiel
404781,0,economico
404782,1,abandono
404783,1,abandono
404784,2,fiel
404785,0,economico
404786,2,fiel
404787,3,esquecido
404788,0,economico
404789,1,abandono
404790,0,economico
404791,3,esquecido
404792,0,economico
404793,1,abandono
404794,3,esquecido
404795,2,fiel
404796,3,esquecido
404797,1,abandono
404798,3,esquecido
404799,3,esquecido
404800,3,esquecido
404801,1,abandono
404802,2,fiel
404803,3,esquecido
404804,1,abandono
404805,0,economico
404806,1,abandono
404807,0,economico
404808,1,abandono
404809,2,fiel
404810,0,economico
404811,2,fiel
404812,2,fiel
404813,0,economico
404814,1,abandono
404815,0,economico
404816,2,fiel
404817,1,abandono
404818,1,abandono
404819,3,esquecido
404820,3,esquecido
404821,3,esquecido
404822,3,esquecido
404823,0,economico
404824,2,fiel
404825,1,abandono
404826,3,esquecido
404827,3,esquecido
404828,3,esquecido
404829,3,esquecido
404830,2,fiel
404831,3,esquecido
404832,0,economico
404833,2,fiel
404834,0,economico
404835,2,fiel
404836,0,economico
404837,0,economico
404838,0,economico
404839,0,economico
404840,3,esquecido
404841,1,abandono
404842,3,esquecido
404843,1,abandono
404844,2,fiel
404845,3,esquecido
404846,3,esquecido
404847,2,fiel
404848,0,economico
404849,3,esquecido
404850,1,abandono
404851,2,fiel
404852,1,abandono
404853,1,abandono
404854,0,economico
404855,0,economico
404856,2,fiel
404857,0,economico
404858,2,fiel
404859,2,fiel
404860,0,economico
404861,2,fiel
404862,2,fiel
404863,0,economico
404864,1,abandono
404865,3,esquecido
404866,3,esquecido
404867,0,economico
404868,2,fiel
404869,1,abandono
404870,2,fiel
404871,3,esquecido
404872,0,economico
404873,3,esquecido
404874,2,fiel
404875,1,abandono
404876,1,abandono
404877,0,economico
404878,1,abandono
404879,2,fiel
404880,2,fiel
404881,2,fiel
404882,0,economico
404883,2,fiel
404884,1,abandono
404885,2,fiel
404886,2,fiel
404887,2,fiel
404888,0,economico
404889,2,fiel
404890,3,esquecido
404891,3,esquecido
404892,0,economico
404893,1,abandono
404894,3,esquecido
404895,2,fiel
404896,2,fiel
404897,0,economico
404898,0,economico
404899,0,economico
404900,0,economico
404901,1,abandono
404902,2,fiel
404903,3,esquecido
404904,0,economico
404905,0,economico
404906,2,fiel
404907,2,fiel
404908,2,fiel
404909,3,esquecido
404910,0,economico
404911,3,esquecido
404912,0,economico
404913,0,economico
404914,3,esquecido
404915,2,fiel
404916,0,economico
404917,3,esquecido
404918,2,fiel
404919,3,esquecido
404920,1,abandono
404921,1,abandono
404922,1,abandono
404923,3,esquecido
404924,3,esquecido
404925,1,abandono
404926,3,esquecido
404927,0,economico
404928,3,esquecido
404929,0,economico
404930,3,esquecido
404931,1,abandono
404932,2,fiel
404933,2,fiel
404934,0,economico
404935,0,economico
404936,1,abandono
404937,0,economico
404938,0,economico
404939,2,fiel
404940,3,esquecido
404941,2,fiel
404942,3,esquecido
404943,1,abandono
404944,3,esquecido
